user,title,price,bed,bedroom,bathroom,guest_adult,guest_kid,guest_pet,stay_type,description,latitude,longitude
24543,힙한집,78212,7,4,2,4,2,2,1,제주도힙한집,-16.073793,-113.771739
24544,ㅋㅋ집,105698,9,5,4,5,4,4,4,제주도ㅋㅋ집,-50.888161,18.217715
24545,ㅎㅎ집,43105,3,4,3,2,4,3,3,제주도ㅎㅎ집,5.740048,-26.955483
24546,ㅁㅁ집,82462,6,5,2,5,5,2,2,제주도ㅁㅁ집,-21.6753,-121.866569
24547,멋진집,77903,7,4,3,3,2,6,4,제주도멋진집,-89.938314,-130.813725
24548,쿨한집,83107,3,5,3,3,4,2,2,제주도쿨한집,-25.146587,170.787331
24549,힙한집,95197,3,2,2,6,3,3,3,제주도힙한집,-11.930017,166.677792
24550,ㅋㅋ집,59098,9,5,3,2,5,7,4,제주도ㅋㅋ집,6.856661,124.064166
24551,ㅎㅎ집,128491,9,3,3,2,2,3,3,제주도ㅎㅎ집,27.943636,22.589736
24552,ㅁㅁ집,64841,7,2,3,3,3,5,4,제주도ㅁㅁ집,10.370258,-78.588278
24553,멋진집,111625,8,4,4,6,5,3,2,제주도멋진집,20.460701,-85.764705
24554,쿨한집,30530,8,4,2,4,2,3,3,제주도쿨한집,-79.563707,-60.01278
24555,힙한집,58549,9,2,2,4,3,3,2,제주도힙한집,-79.928582,-163.261333
24556,ㅋㅋ집,34200,3,3,3,6,4,6,4,제주도ㅋㅋ집,22.908728,-60.111047
24557,ㅎㅎ집,61396,4,4,4,5,5,7,2,제주도ㅎㅎ집,27.95138,-118.465407
24558,ㅁㅁ집,119553,3,2,3,1,5,7,3,제주도ㅁㅁ집,-1.653045,43.618558
24559,멋진집,32699,6,2,2,2,5,2,3,제주도멋진집,-1.012467,58.297893
24560,쿨한집,124286,4,2,2,2,5,5,1,제주도쿨한집,-48.792496,4.944588
24561,힙한집,70603,8,5,2,1,4,6,4,제주도힙한집,-52.408929,-50.101748
24562,ㅋㅋ집,60230,5,5,4,4,5,3,3,제주도ㅋㅋ집,47.08288,59.070477
24563,ㅎㅎ집,61893,3,4,3,5,3,7,2,제주도ㅎㅎ집,-51.451804,-97.387832
24564,ㅁㅁ집,60308,9,4,2,1,3,5,4,제주도ㅁㅁ집,-9.698817,21.645918
24565,멋진집,77571,6,4,3,3,3,2,4,제주도멋진집,18.753361,162.507212
24566,쿨한집,112263,5,4,3,5,2,2,4,제주도쿨한집,67.638082,-13.981013
24567,힙한집,87943,8,2,2,5,2,5,1,제주도힙한집,77.623633,-117.722042
24568,ㅋㅋ집,89676,8,4,2,4,4,2,3,제주도ㅋㅋ집,1.613878,-77.346363
24569,ㅎㅎ집,90441,6,2,4,5,3,3,4,제주도ㅎㅎ집,71.333929,-22.38567
24570,ㅁㅁ집,66714,6,2,3,6,2,2,4,제주도ㅁㅁ집,40.826075,-108.596843
24571,멋진집,122629,5,4,3,4,2,2,3,제주도멋진집,-34.130119,-116.693982
24572,쿨한집,34272,5,4,4,2,5,3,1,제주도쿨한집,-66.463692,-80.97003
24573,힙한집,127361,9,4,3,3,5,6,3,제주도힙한집,32.459156,-70.262373
24574,ㅋㅋ집,87134,3,2,3,3,5,4,1,제주도ㅋㅋ집,24.388301,-133.183275
24575,ㅎㅎ집,56540,6,5,3,5,3,3,1,제주도ㅎㅎ집,26.4677,71.341888
24576,ㅁㅁ집,110043,3,3,4,6,3,2,4,제주도ㅁㅁ집,-60.659962,135.267589
24577,멋진집,87110,5,5,4,2,5,2,3,제주도멋진집,56.65012,-120.789724
24578,쿨한집,86124,4,3,4,4,5,7,1,제주도쿨한집,78.871896,116.822788
24579,힙한집,78338,4,4,2,3,2,6,2,제주도힙한집,-20.896907,67.794016
24580,ㅋㅋ집,85214,3,5,3,2,2,4,2,제주도ㅋㅋ집,29.067621,68.398918
24581,ㅎㅎ집,106327,3,3,4,2,3,4,1,제주도ㅎㅎ집,-18.17204,35.972488
24582,ㅁㅁ집,58910,6,2,2,3,2,5,4,제주도ㅁㅁ집,-39.394986,1.742548
24583,멋진집,61189,7,3,2,3,3,6,3,제주도멋진집,-22.032052,-0.64761
24584,쿨한집,90408,9,2,2,4,3,6,4,제주도쿨한집,89.947621,-47.509246
24585,힙한집,108376,4,4,3,3,5,6,2,제주도힙한집,84.112785,-124.752025
24586,ㅋㅋ집,82758,5,3,2,2,3,6,3,제주도ㅋㅋ집,-40.429368,-6.96053
24587,ㅎㅎ집,79914,3,2,3,2,4,3,2,제주도ㅎㅎ집,-85.811919,-145.737063
24588,ㅁㅁ집,51415,5,2,2,3,2,7,3,제주도ㅁㅁ집,-24.081357,67.524464
24589,멋진집,38509,8,2,3,3,2,4,1,제주도멋진집,68.059847,-159.244207
24590,쿨한집,43842,6,3,3,6,2,3,1,제주도쿨한집,57.577383,-149.759496
24591,힙한집,119712,5,5,3,6,2,5,4,제주도힙한집,-10.160007,-125.143856
24592,ㅋㅋ집,88543,7,2,4,3,2,4,4,제주도ㅋㅋ집,61.006562,105.607298
24593,ㅎㅎ집,110089,5,2,2,4,4,4,1,제주도ㅎㅎ집,-34.206926,-44.634177
24594,ㅁㅁ집,71677,8,3,3,6,4,2,4,제주도ㅁㅁ집,37.848625,-144.593714
24595,멋진집,125338,4,3,2,6,4,5,2,제주도멋진집,81.596455,-1.789092
24596,쿨한집,115205,5,3,2,6,3,6,2,제주도쿨한집,-46.415541,177.655698
24597,힙한집,57479,4,4,4,6,5,7,3,제주도힙한집,-71.562568,-110.385702
24598,ㅋㅋ집,45275,4,3,4,1,2,3,4,제주도ㅋㅋ집,-69.001349,-35.517283
24599,ㅎㅎ집,118210,5,4,3,6,3,6,2,제주도ㅎㅎ집,76.045034,65.467575
24600,ㅁㅁ집,72852,8,4,2,6,4,7,4,제주도ㅁㅁ집,-61.045221,70.136777
24601,멋진집,102633,3,4,3,1,2,3,2,제주도멋진집,76.317992,-44.746612
24602,쿨한집,84934,4,3,4,6,4,5,3,제주도쿨한집,-65.662473,-25.563699
24603,힙한집,78165,9,4,4,6,3,3,3,제주도힙한집,85.852473,-104.813128
24604,ㅋㅋ집,59315,5,4,3,6,5,2,3,제주도ㅋㅋ집,56.228443,144.149473
24605,ㅎㅎ집,94440,7,4,2,5,3,7,3,제주도ㅎㅎ집,70.585043,-105.983255
24606,ㅁㅁ집,58834,4,2,4,5,3,5,2,제주도ㅁㅁ집,71.543778,-139.103613
24607,멋진집,46454,7,2,4,5,4,6,2,제주도멋진집,-53.798116,157.284296
24608,쿨한집,43317,3,4,2,1,3,2,2,제주도쿨한집,82.135845,-111.927831
24609,힙한집,72586,5,5,4,6,2,2,3,제주도힙한집,58.240959,141.040665
24610,ㅋㅋ집,114654,3,5,3,2,3,4,1,제주도ㅋㅋ집,27.966725,-126.90267
24611,ㅎㅎ집,57034,6,4,3,2,5,4,4,제주도ㅎㅎ집,24.308458,131.452326
24612,ㅁㅁ집,109157,3,2,4,4,2,4,1,제주도ㅁㅁ집,29.189743,-89.801064
24613,멋진집,40976,4,2,4,6,4,3,1,제주도멋진집,44.985875,17.888415
24614,쿨한집,92931,5,5,2,6,2,3,3,제주도쿨한집,63.168024,101.234206
24615,힙한집,44349,4,3,2,5,2,7,1,제주도힙한집,71.32345,-72.384436
24616,ㅋㅋ집,42464,3,2,3,4,2,4,4,제주도ㅋㅋ집,8.530238,129.231727
24617,ㅎㅎ집,109693,5,3,4,3,3,2,2,제주도ㅎㅎ집,-54.134224,91.883083
24618,ㅁㅁ집,91142,9,3,4,1,5,5,2,제주도ㅁㅁ집,-13.215495,135.915859
24619,멋진집,107530,5,5,2,1,2,5,2,제주도멋진집,-54.435,105.846841
24620,쿨한집,50466,4,2,3,2,3,2,4,제주도쿨한집,-81.182763,48.191436
24621,힙한집,79019,3,5,3,1,5,5,3,제주도힙한집,-87.602139,-113.538021
24622,ㅋㅋ집,125288,6,2,2,5,4,4,1,제주도ㅋㅋ집,6.392135,40.2195
24623,ㅎㅎ집,33278,6,4,3,2,3,5,2,제주도ㅎㅎ집,-21.231693,179.305035
24624,ㅁㅁ집,108307,4,4,3,3,2,2,4,제주도ㅁㅁ집,-18.304146,-158.744268
24625,멋진집,94221,5,2,4,6,3,6,1,제주도멋진집,-63.335449,-118.476388
24626,쿨한집,79241,9,5,4,6,2,3,2,제주도쿨한집,-23.226385,-168.078756
24627,힙한집,92732,3,2,3,6,2,5,2,제주도힙한집,62.926565,56.138283
24628,ㅋㅋ집,36781,3,2,3,3,3,5,4,제주도ㅋㅋ집,-48.354515,-176.772922
24629,ㅎㅎ집,95606,8,5,4,3,2,7,2,제주도ㅎㅎ집,87.808861,-96.753946
24630,ㅁㅁ집,41178,9,2,3,6,2,7,2,제주도ㅁㅁ집,-81.160335,66.797393
24631,멋진집,31180,4,5,3,2,3,5,2,제주도멋진집,-15.702021,34.928884
24632,쿨한집,46208,3,5,4,3,4,6,3,제주도쿨한집,-56.566665,-12.22032
24633,힙한집,124770,9,2,2,2,4,5,4,제주도힙한집,-55.569718,89.613109
24634,ㅋㅋ집,101139,3,4,4,1,3,7,2,제주도ㅋㅋ집,-26.573178,43.461554
24635,ㅎㅎ집,63770,8,4,4,5,3,2,1,제주도ㅎㅎ집,-56.716898,-6.860772
24636,ㅁㅁ집,126186,8,4,3,1,5,6,2,제주도ㅁㅁ집,-16.071625,-106.670781
24637,멋진집,125019,8,4,2,4,4,5,2,제주도멋진집,87.571749,-169.107218
24638,쿨한집,124093,4,3,4,1,2,7,3,제주도쿨한집,30.292178,-23.976964
24639,힙한집,75176,9,3,4,5,2,7,2,제주도힙한집,14.13057,-20.849236
24640,ㅋㅋ집,121635,8,5,4,5,5,6,3,제주도ㅋㅋ집,26.691913,164.314875
24641,ㅎㅎ집,91625,8,3,3,3,3,2,3,제주도ㅎㅎ집,-66.69537,143.57028
24642,ㅁㅁ집,118817,9,4,3,3,3,4,1,제주도ㅁㅁ집,25.848123,-37.077863
24643,멋진집,96725,4,3,2,4,2,4,3,제주도멋진집,-23.191657,15.870756
24644,쿨한집,111797,4,4,4,6,3,2,2,제주도쿨한집,-12.453973,-179.121978
24645,힙한집,85867,9,4,2,3,2,4,1,제주도힙한집,-8.639915,121.745415
24646,ㅋㅋ집,94529,9,3,2,3,5,6,3,제주도ㅋㅋ집,74.527871,-41.381558
24647,ㅎㅎ집,100564,3,2,3,3,3,6,2,제주도ㅎㅎ집,14.881339,-132.485268
24648,ㅁㅁ집,100736,7,3,4,5,5,3,3,제주도ㅁㅁ집,87.231332,-128.632216
24649,멋진집,125730,4,4,2,1,5,7,4,제주도멋진집,-83.178377,-18.237606
24650,쿨한집,34354,5,2,2,5,5,7,4,제주도쿨한집,48.145184,-170.621585
24651,힙한집,107188,6,4,3,4,4,5,4,제주도힙한집,17.865337,91.054799
24652,ㅋㅋ집,35435,9,5,4,4,2,6,1,제주도ㅋㅋ집,23.300665,99.798468
24653,ㅎㅎ집,105712,4,4,3,5,4,2,2,제주도ㅎㅎ집,15.584959,53.847472
24654,ㅁㅁ집,117614,9,2,3,3,4,3,1,제주도ㅁㅁ집,45.209271,-14.77105
24655,멋진집,50035,5,5,2,5,3,5,1,제주도멋진집,14.280887,-70.042608
24656,쿨한집,90710,8,5,4,3,5,2,3,제주도쿨한집,57.555502,-125.670471
24657,힙한집,78339,5,5,3,1,2,5,1,제주도힙한집,-8.892185,38.788078
24658,ㅋㅋ집,91297,9,4,3,2,2,3,3,제주도ㅋㅋ집,-82.121292,-132.786132
24659,ㅎㅎ집,78823,9,2,4,2,5,3,1,제주도ㅎㅎ집,32.509911,-9.783616
24660,ㅁㅁ집,98926,7,5,2,5,5,2,2,제주도ㅁㅁ집,-2.383032,133.034015
24661,멋진집,50787,4,4,3,5,3,3,4,제주도멋진집,-60.086367,138.19451
24662,쿨한집,125256,8,3,2,2,2,6,4,제주도쿨한집,68.085627,-67.589372
24663,힙한집,111914,4,2,4,6,3,6,1,제주도힙한집,-79.438466,-72.679473
24664,ㅋㅋ집,56913,6,3,4,4,3,6,3,제주도ㅋㅋ집,-88.366469,-10.333516
24665,ㅎㅎ집,111464,9,5,3,6,3,5,2,제주도ㅎㅎ집,-83.620432,43.643403
24666,ㅁㅁ집,85269,6,4,4,4,4,3,4,제주도ㅁㅁ집,-13.665721,-41.265268
24667,멋진집,67251,7,2,2,3,5,3,4,제주도멋진집,72.98265,167.676998
24668,쿨한집,112496,6,2,3,4,4,6,4,제주도쿨한집,83.662645,-115.1629
24669,힙한집,103418,3,5,4,2,5,7,4,제주도힙한집,-6.469372,153.009798
24670,ㅋㅋ집,123536,5,3,3,5,2,4,1,제주도ㅋㅋ집,-33.224363,7.379956
24671,ㅎㅎ집,111260,6,4,2,6,2,6,2,제주도ㅎㅎ집,-86.597449,-10.854509
24672,ㅁㅁ집,118660,9,4,2,4,4,6,3,제주도ㅁㅁ집,53.923685,166.943528
24673,멋진집,104153,8,3,4,1,2,5,1,제주도멋진집,-34.121911,91.5525
24674,쿨한집,117063,4,5,2,1,5,7,1,제주도쿨한집,-9.617646,-167.187617
24675,힙한집,65583,9,5,4,1,3,2,3,제주도힙한집,4.580005,132.720315
24676,ㅋㅋ집,44718,6,5,3,3,3,5,4,제주도ㅋㅋ집,32.904749,62.407861
24677,ㅎㅎ집,54694,7,2,2,2,3,2,2,제주도ㅎㅎ집,-7.218135,90.825244
24678,ㅁㅁ집,81030,4,2,2,2,3,7,2,제주도ㅁㅁ집,44.396113,38.5569
24679,멋진집,102670,8,2,4,2,3,6,2,제주도멋진집,-15.675164,-88.969421
24680,쿨한집,50662,7,4,3,6,4,2,1,제주도쿨한집,-68.783994,-53.789
24681,힙한집,104708,4,3,3,2,4,3,2,제주도힙한집,-53.61717,-19.755978
24682,ㅋㅋ집,46382,3,5,2,6,3,2,4,제주도ㅋㅋ집,-19.308,1.584959
24683,ㅎㅎ집,42933,9,4,3,4,3,3,1,제주도ㅎㅎ집,-4.704769,-40.788501
24684,ㅁㅁ집,63447,5,4,4,2,4,7,2,제주도ㅁㅁ집,-31.882541,91.41217
24685,멋진집,104997,4,4,2,2,2,6,3,제주도멋진집,46.842486,-125.85134
24686,쿨한집,118784,6,4,3,2,4,5,3,제주도쿨한집,-31.697788,-111.067274
24687,힙한집,38587,3,2,4,1,2,7,2,제주도힙한집,-70.574293,-100.167382
24688,ㅋㅋ집,42085,6,2,4,4,4,3,4,제주도ㅋㅋ집,-89.19087,100.286693
24689,ㅎㅎ집,83908,6,5,4,4,4,5,1,제주도ㅎㅎ집,-0.556114,91.454607
24690,ㅁㅁ집,129463,5,3,3,4,5,2,4,제주도ㅁㅁ집,86.064053,167.249176
24691,멋진집,92244,6,2,4,4,3,7,4,제주도멋진집,-56.380335,-134.048567
24692,쿨한집,82208,8,4,2,4,5,7,3,제주도쿨한집,73.856852,79.910371
24693,힙한집,89940,4,4,4,1,5,5,4,제주도힙한집,73.048966,-94.501252
24694,ㅋㅋ집,47624,6,2,4,3,4,3,4,제주도ㅋㅋ집,70.204877,99.29376
24695,ㅎㅎ집,111969,9,4,4,3,2,2,1,제주도ㅎㅎ집,62.344373,84.994081
24696,ㅁㅁ집,90132,9,3,2,2,3,2,3,제주도ㅁㅁ집,-6.463045,-78.535892
24697,멋진집,69317,7,2,2,3,4,4,4,제주도멋진집,-2.525998,-11.559317
24698,쿨한집,48755,3,3,3,5,4,4,4,제주도쿨한집,-61.350773,-169.026155
24699,힙한집,48742,4,3,4,2,2,2,3,제주도힙한집,24.895056,91.047005
24700,ㅋㅋ집,51491,5,4,3,6,3,6,4,제주도ㅋㅋ집,65.418381,95.227887
24701,ㅎㅎ집,74308,4,2,3,1,3,4,3,제주도ㅎㅎ집,88.536188,-72.410961
24702,ㅁㅁ집,123523,4,2,4,4,3,3,1,제주도ㅁㅁ집,58.931096,158.332351
24703,멋진집,97117,9,2,2,4,4,3,1,제주도멋진집,80.34877,164.276915
24704,쿨한집,30154,8,2,4,6,2,5,3,제주도쿨한집,-44.839192,-97.821763
24705,힙한집,65753,3,5,2,6,3,7,3,제주도힙한집,-26.15916,-9.720192
24706,ㅋㅋ집,67893,8,5,3,6,2,4,2,제주도ㅋㅋ집,69.816929,165.966124
24707,ㅎㅎ집,65364,4,4,2,2,4,3,4,제주도ㅎㅎ집,81.607557,133.578761
24708,ㅁㅁ집,59396,5,2,4,2,5,4,1,제주도ㅁㅁ집,82.292624,-111.701011
24709,멋진집,81581,7,5,4,3,4,4,4,제주도멋진집,49.820052,-120.558071
24710,쿨한집,116709,6,3,4,4,2,6,1,제주도쿨한집,88.092602,166.676316
24711,힙한집,37521,4,5,2,6,4,2,3,제주도힙한집,41.434351,-77.815646
24712,ㅋㅋ집,129205,6,2,3,1,4,6,3,제주도ㅋㅋ집,-25.357317,-150.839892
24713,ㅎㅎ집,92000,9,4,3,3,5,5,1,제주도ㅎㅎ집,-68.899898,-86.257226
24714,ㅁㅁ집,70130,9,2,2,1,3,4,2,제주도ㅁㅁ집,71.440269,-173.27811
24715,멋진집,56465,8,3,3,6,3,5,4,제주도멋진집,-51.986027,125.847245
24716,쿨한집,31097,5,4,2,4,3,5,2,제주도쿨한집,17.134944,130.014942
24717,힙한집,51607,3,4,2,6,4,2,3,제주도힙한집,36.96627,44.214225
24718,ㅋㅋ집,115236,8,2,4,1,3,3,3,제주도ㅋㅋ집,-14.071346,-128.131948
24719,ㅎㅎ집,54531,7,3,4,3,3,3,4,제주도ㅎㅎ집,75.325461,9.351998
24720,ㅁㅁ집,95013,4,5,2,5,4,3,2,제주도ㅁㅁ집,-47.18474,-159.388638
24721,멋진집,88844,9,5,3,3,5,6,3,제주도멋진집,-63.489844,63.517845
24722,쿨한집,63462,5,2,3,6,3,6,2,제주도쿨한집,62.362992,136.491473
24723,힙한집,46160,5,4,2,3,4,2,3,제주도힙한집,-35.509082,-10.520901
24724,ㅋㅋ집,41558,5,5,4,5,2,6,1,제주도ㅋㅋ집,-83.735275,-165.892219
24725,ㅎㅎ집,44011,4,4,3,6,4,6,2,제주도ㅎㅎ집,3.985973,34.515307
24726,ㅁㅁ집,108713,4,5,4,4,2,3,2,제주도ㅁㅁ집,59.588507,-58.675358
24727,멋진집,75686,4,2,2,2,3,2,1,제주도멋진집,-3.73008,-58.810683
24728,쿨한집,77321,9,3,4,1,3,7,3,제주도쿨한집,89.964204,5.930081
24729,힙한집,78497,5,3,2,2,4,2,1,제주도힙한집,18.968765,-78.431782
24730,ㅋㅋ집,60632,5,2,2,6,5,6,3,제주도ㅋㅋ집,-15.186079,-95.008086
24731,ㅎㅎ집,82604,8,4,4,6,4,4,4,제주도ㅎㅎ집,81.997488,38.67433
24732,ㅁㅁ집,80975,8,2,3,3,3,5,4,제주도ㅁㅁ집,-7.29029,-148.898945
24733,멋진집,129913,8,4,2,3,5,3,2,제주도멋진집,-17.901257,-149.000766
24734,쿨한집,122882,6,2,3,3,3,6,3,제주도쿨한집,-88.880779,-9.68985
24735,힙한집,106532,3,2,3,1,2,3,4,제주도힙한집,30.517465,84.053009
24736,ㅋㅋ집,63532,8,3,4,2,3,3,2,제주도ㅋㅋ집,-64.161469,-122.480854
24737,ㅎㅎ집,80507,3,5,4,3,4,6,2,제주도ㅎㅎ집,-33.487416,156.404079
24738,ㅁㅁ집,67222,8,3,3,6,2,6,2,제주도ㅁㅁ집,-59.465499,178.397127
24739,멋진집,104553,7,5,2,6,4,2,1,제주도멋진집,-37.957885,-56.124047
24740,쿨한집,37381,3,2,2,2,2,2,4,제주도쿨한집,-82.188795,87.858592
24741,힙한집,39541,8,2,2,2,5,2,4,제주도힙한집,47.503696,-139.98793
24742,ㅋㅋ집,100774,5,4,2,4,2,3,1,제주도ㅋㅋ집,27.424388,-148.048638
24743,ㅎㅎ집,94757,8,4,4,3,4,5,2,제주도ㅎㅎ집,-43.627372,87.233201
24744,ㅁㅁ집,95642,8,4,2,2,3,4,3,제주도ㅁㅁ집,10.604485,-45.791629
24745,멋진집,114216,6,5,3,6,5,3,4,제주도멋진집,68.520016,-16.949571
24746,쿨한집,36040,3,4,2,2,5,7,4,제주도쿨한집,-38.614842,73.637035
24747,힙한집,71526,3,3,3,6,3,5,3,제주도힙한집,2.544137,-100.85677
24748,ㅋㅋ집,85878,3,2,2,6,4,5,4,제주도ㅋㅋ집,-17.594354,157.262786
24749,ㅎㅎ집,58309,4,4,2,2,3,3,3,제주도ㅎㅎ집,-49.700723,-133.924474
24750,ㅁㅁ집,51124,9,2,2,4,2,4,2,제주도ㅁㅁ집,-28.540544,-133.671732
24751,멋진집,60469,6,2,4,3,5,7,1,제주도멋진집,-60.287279,-10.965986
24752,쿨한집,60377,6,3,4,3,4,7,4,제주도쿨한집,60.258715,-74.178357
24753,힙한집,42849,6,5,2,1,3,5,3,제주도힙한집,-68.241948,-5.508018
24754,ㅋㅋ집,70991,8,2,4,1,2,4,2,제주도ㅋㅋ집,-5.804028,-140.96283
24755,ㅎㅎ집,93911,6,4,4,4,2,6,3,제주도ㅎㅎ집,24.980846,6.509738
24756,ㅁㅁ집,98937,8,4,4,6,5,7,4,제주도ㅁㅁ집,-76.401785,-67.446539
24757,멋진집,88941,9,2,2,3,4,5,2,제주도멋진집,-33.807679,64.988421
24758,쿨한집,109757,7,5,2,1,2,2,3,제주도쿨한집,6.929252,15.670474
24759,힙한집,91446,6,4,4,6,3,5,3,제주도힙한집,-87.138471,-124.770454
24760,ㅋㅋ집,129532,6,2,3,4,2,3,2,제주도ㅋㅋ집,-64.98372,-21.57965
24761,ㅎㅎ집,39321,3,4,3,5,3,3,1,제주도ㅎㅎ집,-75.586266,155.376389
24762,ㅁㅁ집,88651,6,5,2,2,5,5,1,제주도ㅁㅁ집,24.627437,173.329765
24763,멋진집,124312,3,4,4,1,2,4,2,제주도멋진집,-36.789516,100.607627
24764,쿨한집,117235,3,3,4,3,5,7,1,제주도쿨한집,78.144151,170.858607
24765,힙한집,122218,7,4,2,1,5,3,1,제주도힙한집,77.637069,-86.673066
24766,ㅋㅋ집,84648,7,3,3,1,3,7,3,제주도ㅋㅋ집,73.753303,-17.30918
24767,ㅎㅎ집,127183,7,2,3,5,4,2,2,제주도ㅎㅎ집,-30.290669,178.176598
24768,ㅁㅁ집,52409,9,3,4,4,5,5,2,제주도ㅁㅁ집,-55.810881,169.754279
24769,멋진집,78822,6,4,4,4,3,7,3,제주도멋진집,-52.749119,18.75692
24770,쿨한집,70741,7,5,2,1,2,3,4,제주도쿨한집,-50.193216,45.067665
24771,힙한집,96504,7,4,4,2,5,5,3,제주도힙한집,-80.638047,166.839146
24772,ㅋㅋ집,45467,6,3,4,2,3,7,4,제주도ㅋㅋ집,28.453312,-139.551663
24773,ㅎㅎ집,83930,8,5,4,4,2,7,1,제주도ㅎㅎ집,36.044733,40.125138
24774,ㅁㅁ집,80359,4,5,4,6,4,6,4,제주도ㅁㅁ집,-23.435379,139.087459
24775,멋진집,80571,5,3,3,1,4,4,1,제주도멋진집,-25.030092,114.865421
24776,쿨한집,127374,6,4,3,3,2,2,1,제주도쿨한집,-73.929356,154.451379
24777,힙한집,88276,8,5,2,1,5,2,2,제주도힙한집,-3.967331,36.656064
24778,ㅋㅋ집,65702,4,5,4,3,5,2,4,제주도ㅋㅋ집,-65.494375,64.472427
24779,ㅎㅎ집,123301,8,4,3,6,5,7,2,제주도ㅎㅎ집,57.18176,156.376885
24780,ㅁㅁ집,62603,8,4,3,4,3,2,3,제주도ㅁㅁ집,32.233681,-3.756834
24781,멋진집,50609,3,5,3,3,3,2,2,제주도멋진집,21.704259,176.516874
24782,쿨한집,122551,7,3,2,5,2,3,1,제주도쿨한집,13.50757,-38.754329
24783,힙한집,71034,7,5,3,5,2,6,4,제주도힙한집,50.465102,132.189689
24784,ㅋㅋ집,104413,4,4,3,2,3,4,3,제주도ㅋㅋ집,-83.657946,-171.522565
24785,ㅎㅎ집,107743,4,4,2,5,5,5,2,제주도ㅎㅎ집,4.350681,45.231111
24786,ㅁㅁ집,122577,6,3,2,2,4,3,4,제주도ㅁㅁ집,50.624441,-130.25237
24787,멋진집,89655,7,3,3,4,3,4,1,제주도멋진집,-51.771127,-108.726188
24788,쿨한집,61016,5,2,2,5,5,2,4,제주도쿨한집,-48.210585,178.107985
24789,힙한집,51618,4,4,3,3,5,2,2,제주도힙한집,43.05487,-150.87962
24790,ㅋㅋ집,128286,5,5,4,3,5,2,2,제주도ㅋㅋ집,57.600411,-179.829405
24791,ㅎㅎ집,67946,4,2,3,3,3,2,3,제주도ㅎㅎ집,46.327623,-82.283092
24792,ㅁㅁ집,95711,9,2,4,2,2,6,1,제주도ㅁㅁ집,-56.483996,112.397094
24793,멋진집,43838,4,4,2,4,3,5,1,제주도멋진집,-78.998862,95.323036
24794,쿨한집,65394,8,3,3,4,2,3,1,제주도쿨한집,24.749585,79.888829
24795,힙한집,102353,7,5,3,1,3,6,2,제주도힙한집,-88.69189,-157.035585
24796,ㅋㅋ집,53965,7,5,3,5,3,5,3,제주도ㅋㅋ집,-16.01097,76.462881
24797,ㅎㅎ집,100177,3,5,2,2,3,2,4,제주도ㅎㅎ집,41.951058,32.946787
24798,ㅁㅁ집,92805,6,5,4,2,3,2,1,제주도ㅁㅁ집,7.928169,-57.317829
24799,멋진집,68159,7,5,2,1,5,5,4,제주도멋진집,-69.987316,-175.75932
24800,쿨한집,96152,4,4,2,1,2,3,1,제주도쿨한집,-55.066742,-57.032656
24801,힙한집,120263,3,2,2,2,4,4,3,제주도힙한집,-58.951192,-110.83005
24802,ㅋㅋ집,41280,5,2,3,4,2,3,3,제주도ㅋㅋ집,-36.45156,176.021357
24803,ㅎㅎ집,82593,9,5,4,4,3,7,3,제주도ㅎㅎ집,-89.467317,57.438274
24804,ㅁㅁ집,115873,9,3,3,6,5,7,3,제주도ㅁㅁ집,-23.0806,-100.257826
24805,멋진집,120906,6,4,3,3,3,4,2,제주도멋진집,16.560624,89.6138
24806,쿨한집,88509,8,2,3,6,5,6,4,제주도쿨한집,72.931471,150.903579
24807,힙한집,56479,7,2,4,5,4,2,2,제주도힙한집,11.009084,-33.604174
24808,ㅋㅋ집,40720,7,5,3,3,4,7,4,제주도ㅋㅋ집,-58.17208,32.594852
24809,ㅎㅎ집,55503,8,3,3,2,4,2,3,제주도ㅎㅎ집,-45.280671,14.06637
24810,ㅁㅁ집,100470,6,5,3,1,4,7,3,제주도ㅁㅁ집,-88.23168,123.29714
24811,멋진집,112804,5,2,4,6,3,3,2,제주도멋진집,82.406486,-9.63283
24812,쿨한집,44834,7,3,2,2,5,6,2,제주도쿨한집,-75.758814,-151.767254
24813,힙한집,66460,6,4,3,4,2,4,4,제주도힙한집,58.536416,-113.354158
24814,ㅋㅋ집,96812,3,3,4,4,3,4,1,제주도ㅋㅋ집,-66.943067,117.074317
24815,ㅎㅎ집,122906,4,5,4,6,5,2,3,제주도ㅎㅎ집,-35.859604,-22.382188
24816,ㅁㅁ집,50755,7,2,3,3,5,3,4,제주도ㅁㅁ집,-63.02306,-73.811792
24817,멋진집,122794,5,3,3,1,5,7,1,제주도멋진집,23.2605,-26.250519
24818,쿨한집,91444,8,3,3,4,4,5,3,제주도쿨한집,-77.395236,-64.618082
24819,힙한집,74017,5,5,4,6,2,7,3,제주도힙한집,-12.683183,-54.532893
24820,ㅋㅋ집,61853,8,4,4,6,5,3,2,제주도ㅋㅋ집,-46.738731,68.823122
24821,ㅎㅎ집,40834,6,5,2,1,5,5,3,제주도ㅎㅎ집,66.10235,163.64183
24822,ㅁㅁ집,118606,4,5,2,6,5,2,3,제주도ㅁㅁ집,15.034742,-39.280687
24823,멋진집,35467,7,2,3,5,5,4,4,제주도멋진집,-20.653145,-14.272303
24824,쿨한집,46004,4,2,2,4,5,6,3,제주도쿨한집,-56.550579,174.936527
